display_name,normalized_name,occurrence_count,recipe_count,kind,nutrition_match_status,nutrition_reference_name,nutrition_matched_alias,quantity_examples,recipe_examples
Foglie Di Coriandolo,foglie di coriandolo,4,4,ingredient,unmatched,,,1/4 Tazza (2) | 1/2 Tazza (1) | Alcune (1),Insalata Thai Di Mango Verde | Pesce Gratinato Con Salsa Allo Yogurth | Tom Kha Kai | Zuppa Di Cocco E Pollo
Foglie Di Maggiorana,foglie di maggiorana,4,4,ingredient,unmatched,,,1 Cucchiaio (2) | 1 Manciata (2),Cima Ripiena | Corzetti Alla Ligure | Minestra Di Bianchetti | Tegame Dell'orto
Foglie Di Timo Fresco,foglie di timo fresco,4,4,ingredient,unmatched,,,1 Cucchiaino (2) | 1/2 Cucchiaino (1) | 1 Cucchiaio (1),Cook-a-leekie | Paté Di Funghi E Noci | Pollo Con Prugne | Tagliolini Profumati
Foie Gras,foie gras,4,4,ingredient,unmatched,,,100 G (2) | 200 G (1) | 1 Scatoletta (1),Crostoni Di Filetto Di Maiale Al Foie Gras | Insalata Lussuosa | Tartine Gelatinate Alla Lingua | Tournedos Alla Rossini
Fondo Bianco,fondo bianco,4,4,ingredient,unmatched,,,50 Cl (2) | 10 Cl (1) | 25 Cl (1),Salsa Allemande (2) | Salsa Reale | Salsa Suprema (2) | Salsa Vellutata (3)
Formaggino Ipolipidico,formaggino ipolipidico,4,4,ingredient,unmatched,,,1 (4),Crema Di Pomodoro | Minestra Di Zucca (5) | Pappa Al Formaggio | Pasta E Fagioli
Formaggio Caciocavallo Fresco,formaggio caciocavallo fresco,4,4,ingredient,unmatched,,,100 G (2) | 200 G (2),Broccoli Brasati | Ravioli Calabresi | Rigatoni Alla Silana | Zuppa Di Sedano
Formaggio Caciotta Fresca,formaggio caciotta fresca,4,4,ingredient,unmatched,,,100 G (3) | 200 G (1),Enchiladas Yucatecas | Pasticcio Di Polenta | Radicchio E Caciotta | Timballo Di Indivia E Caciotta Su Zuppetta Di Melone
Formaggio Fontina Grattugiato,formaggio fontina grattugiato,4,4,ingredient,unmatched,,,50 G (2) | 25 G (1) | 100 G (1),Cavolfiore Ai Tre Formaggi | Crocchette Saporite (2) | Crocchette Saporite (4) | Ravioli Di Patate E Tartufi
Formaggio Galbanino,formaggio galbanino,4,4,ingredient,unmatched,,,300 G (1) | 200 G (1) | 100 G (1),Conchiglioni Di Melanzane | Crostini Rustici | Schiacciata Siciliana | Sformatini Di Asparagi
Formaggio Gorgonzola Cremoso,formaggio gorgonzola cremoso,4,4,ingredient,unmatched,,,150 G (2) | 160 G (1) | 300 G (1),Cavolini Al Gorgonzola | Cavolini Di Bruxelles Al Gorgonzola | Conchiglie Al Formaggio | Trofie In Bianco
Formaggio Grana Trentino Grattugiato,formaggio grana trentino grattugiato,4,4,ingredient,unmatched,,,1 Manciata (1),Canederli In Brodo | Gratini | Minestra Di Pane | Panada (3)
Formaggio Gruyère,formaggio gruyere,4,4,ingredient,unmatched,,,80 G (2) | 100 G (1),Carciofi Ripieni (2) | Insalata Cotta | Sfogliata Di Porri E Noci | Uova Strapazzate Al Gruyere
Formaggio Gruyère Grattugiato,formaggio gruyere grattugiato,4,4,ingredient,unmatched,,,50 G (2) | 150 G (1) | 6 Cucchiai (1),Coniglio Gratinato (2) | Gnocchi Alla Parigina | Ramequins | Spaghetti Deliziosi
Formaggio Montasio,formaggio montasio,4,4,ingredient,unmatched,,,100 G (2) | 80 G (1) | 50 G (1),Conchiglioni Ripieni Di Ricotta Con Salsa Di Formaggio | Montasio Con Mousse Di Melanzane E Pesto Di Misticanze | Ravioli Fritti Al Montasio E Carciofi Con Salsa Agrodolce | Sformatini Di Broccoletti In Salsa Di Noci
Formaggio Morbido,formaggio morbido,4,4,ingredient,unmatched,,,400 G (1) | 250 G (1) | 120 G (1) | 200 G (1),"Crema Di Banane | Cupola Di Formaggio Alla Menta | Indivia, Mele E Noci | Polenta Taragna (2)"
Formaggio Pecorino Fresco Grattugiato,formaggio pecorino fresco grattugiato,4,2,ingredient,unmatched,,,100 G (2),Cassateddi Ugghiuti | Cassatelle Bollite
Formaggio Pecorino Siciliano,formaggio pecorino siciliano,4,4,ingredient,unmatched,,,150 G (1) | 50 G (1) | 40 G (1) | 100 G (1),Arancini Di Riso (5) | Costolette Di Agnello Alle Mandorle | Frittata Alla Mentuccia | Salsa Al Pecorino (4)
Formaggio Provolone Grattugiato,formaggio provolone grattugiato,4,4,ingredient,unmatched,,,100 G (1) | Abbondante (1) | 70 G (1) | 2 Cucchiai (1),Involtini Di Pesce Persico | Mezze Maniche Alla Contadina | Panzerotti Alla Meridionale | Spaghetti Melanzane E Peperoni
Formaggio Sbrinz,formaggio sbrinz,4,4,ingredient,unmatched,,,150 G (1) | 50 G (1) | 30 G (1) | 80 G (1),Agnolotti Di Re Umberto | Cappelletti Alla Gonzaga | Lasagnetta Con Spinaci E Sbrinz Su Purea Di Ceci | Penne Ai Formaggi
Formaggio Toma,formaggio toma,4,4,ingredient,unmatched,,,100 G (1) | 30 G (1) | 50 G (1) | 150 G (1),Gnocchetti Ai Formaggi Montani | Gnocchetti Sardi Ai Formaggi Montani | Gnocchi Alla Bava | Pastiera Salata Di Pasqua
Fragola Mixybar,fragola mixybar,4,4,ingredient,unmatched,,,1 Spruzzo (2) | 10 G (1) | 2 Cucchiaini (1),Campari E Orange | Rossini New Fashion | Rum Sour | Rum Sour (2)
Fragole Frullate,fragole frullate,4,4,ingredient,unmatched,,,1/4 (1) | 100 G (1) | 1/3 (1) | 4/10 (1),Cerbiatta | Ghiaccioli Alla Fragola | Rossini New Fashion | Strawberry
Fragolino,fragolino,4,4,ingredient,unmatched,,,1/3 (3) | 500 G (1),O Sole Mio | Pappardelle Al Fragolino | Sorrento (2) | Vesuvio
Frullato Di Pomodoro,frullato di pomodoro,4,4,ingredient,unmatched,,,1 Tazza (4),Monte Rosa (2) | Monte Rosa (3) | Monte Rosa (4) | Monte Rosa (5)
Frutta Mista,frutta mista,4,4,ingredient,unmatched,,,1 Cucchiaio (1) | 2 Cucchiai (1) | 400 G (1) | 150 G (1),Champagne Julep (2) | Long Drink Al Calvados | Torta Di Frutta Mista | Zuppa Inglese Velocissima
Fruttosio,fruttosio,4,4,ingredient,unmatched,,,1 Cucchiaio (3) | 100 G (1),Ciambelle Ai 5 Cereali | Rombi Aromatici | Rombini E Nastrini | Sosamelli
Funghi Champignon Affettati,funghi champignon affettati,4,4,ingredient,unmatched,,,250 G (2) | 400 G (1) | 8 (1),Champignon Alla Crema (3) | Funghi Champignon Alla Crema | Pasta E Funghi Ubriachi | Pernici Alla Segoviana
Funghi Champignon Piccoli,funghi champignon piccoli,4,4,ingredient,unmatched,,,100 G (1) | Alcuni (1) | 60 G (1) | 8 (1),Avocado Alla Giamaicana | Crostata Ai Funghi | Fagiolini All'orientale | Tempura Di Verdure
Funghi Porcini Sott'olio,funghi porcini sott olio,4,4,ingredient,unmatched,,,200 G (3) | 100 G (1),Finanziera (2) | Fusilli Alla Paesana | Fusilli Alla Silana | Maccarruni A Ra Tamarra
Funghi Surgelati,funghi surgelati,4,4,ingredient,unmatched,,,300 G (2) | 100 G (2),Bocconcini Con Uova Di Quaglia | Petti Di Pollo Al Vino | Risotto Primavera (2) | Tagliatelle Raffinate (2)
Gamberetti Bolliti,gamberetti bolliti,4,4,ingredient,unmatched,,,30 G (1) | 12 (1) | 4 (1) | 200 G (1),Aragosta E Frutti Dell'adriatico Al Prosecco | Blanquette Di Tacchino Con Mango E Gamberetti | Insalata Di Astice E Capesante Con Avocado | Sauté Di Frutti Di Mare
Gamberetti Puliti,gamberetti puliti,4,4,ingredient,unmatched,,,250 G (1) | 100 G (1) | 600 G (1) | 200 G (1),Bocconcini Di Gamberetti | Cestini Di Calamaretti | Gamberetti In Crosta | Sedani Ai Gamberetti
Gamberi Freschi,gamberi freschi,4,4,ingredient,unmatched,,,1000 G (1) | 800 G (1) | 400 G (1) | 200 G (1),Coppette Di Gamberi All'arancia | Lasagne Verdi Al Sugo Di Gamberi | Passatina Delicata Di Ceci Secchi Con Gamberi | Zuppa Di Asparagi Con I Gamberi
Garofano,garofano,4,4,ingredient,unmatched,,,3 Chiodi (2) | 1 Pizzico (1) | Alcuni Chiodi (1),Bicciolani | Gnocchi Di Ricotta | L'hem Lahlou Bel Ain Oua Teffah | Tajin Zuccherino Del Ramadan
Gassosa,gassosa,4,4,ingredient,unmatched,,,,Estoril 81 | Fruit Lemonade | Shirley Temple (3) | Sprint (3)
Gelatina Di Pesce,gelatina di pesce,4,4,ingredient,unmatched,,,10 Cl (2) | 125 Cl (1) | Alcuni Dadini (1),Aspic Di Frutti Di Mare | Lax Smorga | Mousse Di Granchio | Paté Di Salmone (2)
Gelato,gelato,4,4,ingredient,unmatched,,,250 G (1) | 6 Palline (1),Gelato Con Pompelmo | Mele Calde Al Pepe Rosso | Melone Ripieno | Sandwiches Di Gelato
Gelato Per Farcire Frutta (v. Ricetta),gelato per farcire frutta v ricetta,4,4,ingredient,unmatched,,,1 (4),Ananas Imperiale | Arance Chantilly | Cedri Alla Smirne | Cedri Alla Turca
Ghiaccio Tritato (facoltativo),ghiaccio tritato facoltativo,4,4,ingredient,unmatched,,,2 Cucchiai (1),Frullato D'anguria | Frullato Di Ananas | Frullato Di Fragole (2) | Frullato Di Noce Di Cocco
Ghiozzi,ghiozzi,4,4,ingredient,unmatched,,,400 G (4),Brodeto Triestino | Brodeto Triestino (2) | Brodeto Triestino (3) | Brodeto Triestino (4)
Glassa Al Cioccolato (v. Ricetta),glassa al cioccolato v ricetta,4,4,ingredient,unmatched,,,100 G (1),Bavarese Al Cioccolato | Bavarese Al Pistacchio | Bavarese Alla Fragola | Bavarese Orange
Glucosio,glucosio,4,4,ingredient,unmatched,,,200 G (1) | 50 G (1) | 30 G (1) | 10 G (1),Frutta Secca Al Fondente | Glassa Fondente | Mustaccioli | Pasta Di Mandorle
Granella Di Mandorle,granella di mandorle,4,4,ingredient,unmatched,,,1 Cucchiaio (1) | 100 G (1) | 50 G (1),Arrosto Con Limone Al Cartoccio | Biscotti All'amarena | Crostatine Ai Lamponi | Fichi Al Miele
Granella Di Zucchero,granella di zucchero,4,4,ingredient,unmatched,,,60 G (1) | 2 Cucchiai (1),Colomba Mandorlata | Crostata Di Albicocche (3) | Fiore Di Pasqua | Stelle Di Pasta Frolla Al Limone
Grani Di Coriandolo,grani di coriandolo,4,4,ingredient,unmatched,,,6 (2) | 1 Cucchiaio (1) | Alcuni (1),Carotine Allo Yogurth | Funghi Alla Greca | Paté Di Cervo | Taccole Alla Greca
Grissini,grissini,4,4,ingredient,unmatched,,,300 G (1) | 130 G (1) | 100 G (1) | 16 (1),Cappone Ripieno | Frittelline Piemontesi | Frittura Di Banane | Grissini Colorati
Insalata Cicoria Selvatica,insalata cicoria selvatica,4,4,ingredient,unmatched,,,50 G (1) | 15 G (1) | 1000 G (1) | 800 G (1),Curarsi Con Le Erbe - Ricetta 22.1 | Curarsi Con Le Erbe - Ricetta 26.6 | Fave E Cicoria (2) | Minestra Di Cicoria E Maiale
Insalata Lattuga Bianca,insalata lattuga bianca,4,4,ingredient,unmatched,,,6 Foglie (3) | Alcune Foglie (1),Insalata Di Ricotta E Pomodori | Insalata Di Ricotta E Pomodori (2) | Insalata Di Ricotta E Pomodori (3) | Scampi Con Aspic Al Pomodoro
Insalata Lattuga Cappuccio,insalata lattuga cappuccio,4,4,ingredient,unmatched,,,Alcune Foglie (2) | 1 Cespo (1) | 2 Cespi (1),Cetrioli Allo Yogurth (2) | Insalata Di Pomodori E Ovetti Di Quaglia | Tacchino Ripieno Di Castagne | Zuppa Di Lattuga
Insalata Lattuga Fresca,insalata lattuga fresca,4,4,ingredient,unmatched,,,1 Pezzetto (1) | 3 Grosse Foglie (1) | 1 (1),Abate | Cannolicchi Freddi In Insalata | Cocktail Di Scampi (3) | Insalata Fantasia (4)
Irish Whisky,irish whisky,4,4,ingredient,unmatched,,,2/4 (1) | 3/10 (1) | 1/4 (1) | 1/2 (1),Basil | Irish Coffee (2) | Luisita | Pseudo-manhattan
Lardo A Fettine,lardo a fettine,4,4,ingredient,unmatched,,,100 G (2) | 50 G (1) | 60 G (1),Brioche Ripiena Di Fegato D'anatra | Faraona All'uva | Rotolo Agli Spinaci | Tacchino Ripieno Di Cavolini Di Bruxelles
Lardo Affettato,lardo affettato,4,4,ingredient,unmatched,,,100 G (1) | 120 G (1) | 200 G (1) | 80 G (1),"Anatra Al Formaggio | Filetti In Crosta Aromatica Con Fave, Piselli E Carciofi | Torta Di Pesce | Vitello Alla Marchigiana"
Lardo Di Colonnata,lardo di colonnata,4,4,ingredient,unmatched,,,4 Fette (2),Bruschetta Con Lardo Di Colonnata E Mazzancolle | Lardo Di Colonnata Sott'olio | Lardo Di Colonnata Sul Pane | Sgombro Goloso
Lardo Tritato,lardo tritato,4,4,ingredient,unmatched,,,50 G (4),Agnello Spezzettato Alla Bolognese | Coda Alla Vaccinara | Jota | Quaglie Alle Olive
Latte (o Acqua),latte o acqua,4,4,ingredient,unmatched,,,200 G (4),Cioccolata In Tazza | Cioccolata In Tazza (2) | Cioccolata In Tazza (3) | Cioccolata In Tazza (4)
Latte Bollito,latte bollito,4,4,ingredient,unmatched,,,100 Cl (2) | 1 Tazza (1) | 25 Cl (1),Crema Gelata | Crespelle Con I Marroni | Latte In Piedi (2) | Purè Di Patate (4)
Latte Di Cocco Denso,latte di cocco denso,4,4,ingredient,unmatched,,,10 Cl (4),Gallina In Padella | Moqueca Di Pesce | Pasticcio Con Verdure | Xinxim Di Gallina
Latte Intero Fresco,latte intero fresco,4,4,ingredient,unmatched,,,20 Cl (2) | 120 G (1) | 25 G (1),Fettine Alla Crema Di Latte | Fettine Di Tacchino Alla Crema Di Latte | Gratin Di Legumi | Pancakes Americani
"Legumi Secchi (ceci, Fave, Fagioli)",legumi secchi ceci fave fagioli,4,4,ingredient,unmatched,,,300 G (3) | 500 G (1),Insalata Di Legumi | Mille Cosedde (2) | Millicusedde (2) | Millicuselle (2)
Lemon Lime Boero,lemon lime boero,4,4,ingredient,unmatched,,,1/10 (2) | 2/10 (2),Bolero | Ikebana | Life (2) | Paleca
Lenticchie Già Ammollate,lenticchie gia ammollate,4,4,ingredient,unmatched,,,300 G (1) | 400 G (1) | 150 G (1) | 100 G (1),Crema Di Lenticchie (2) | Lenticchie All'arancia | Passato Di Lenticchie | Zuppa Di Verdure
Lievito Naturale,lievito naturale,4,4,ingredient,unmatched,,,1 Cucchiaio (2) | 30 G (1) | 20 G (1),Fricieu | Frittelle Delle Langhe | Pitta Di Granturco | Pitta Di Ricotta (2)
Lievito Secco,lievito secco,4,4,ingredient,unmatched,,,20 G (3) | 25 G (1),Brioches | Cornetti | Croissants | Dolce Di Pane Di Montevecchio
Limonata,limonata,4,4,ingredient,unmatched,,,10/13 (1),Alleluia (2) | Blue Lagoon N. 2 | Blue Sea | Bullfrog
Limone (facoltativo),limone facoltativo,4,4,ingredient,unmatched,,,1 Fettina (2) | 1 (2),Antipasto Di Ovu Ri Tunnu | Banzai | Cioccolato Flip | Crostoni Alla Svedese
Limone (succo E Scorza),limone succo e scorza,4,4,ingredient,unmatched,,,1/2 (3) | 1 (1),Lonza Agni Agrumi | Prugne Cotte | Spaghetti Alghe E Salmone | Tartare Di Branzino Su Crostone Dorato
Limone (succo Filtrato),limone succo filtrato,4,4,ingredient,unmatched,,,1 (3) | 1/4 (1),Punch Delle Highlands | Sidecar (7) | Tom Collins (3) | Zombie Parana
Limone A Spicchi,limone a spicchi,4,4,ingredient,unmatched,,,1 (1),Caviale A Gogò | Filetti Di Sogliola Alla Danese | Petti Di Pollo Alla Senape (2) | Trota In Padella
Limone Piccolo,limone piccolo,4,4,ingredient,unmatched,,,1 (4),Crostini Di Salsa Di Olive | Insalata Di Banane (2) | Raep Banana Salad | Tacchino Al Prosciutto
Limone Sbucciato,limone sbucciato,4,4,ingredient,unmatched,,,1 Spicchio (4),Devil's Tail | Dubonnet Cocktail | Martini Extra Dry (2) | Scotch Highball
Limoni (scorza Grattugiata),limoni scorza grattugiata,4,4,ingredient,unmatched,,,2 (4),Ciambellone | Ferratelle Di Pettorano | Gallettine | Pezzelle Di Pettorano
Liquore (o Vino Bianco),liquore o vino bianco,4,4,ingredient,unmatched,,,120 G (3),Budino Di Cioccolato | Porcedduzzi Col Miele | Purceddhuzzi Col Miele | Purdedduzzi Col Miele
Liquore A Piacere,liquore a piacere,4,4,ingredient,unmatched,,,2 Cucchiai (2),Gelato Al Forno | Glassa A Freddo | Scroccafusi (3) | Zuppa Inglese Velocissima
Liquore All'albicocca,liquore all albicocca,4,4,ingredient,unmatched,,,2 Cucchiai (2) | 4 Cucchiai (1) | 1/5 (1),Apricot Daiquiri | Frappé Di Albicocca | Knodel Di Albicocche | Spuma Di Mascarpone
Liquore Di Ciliegia,liquore di ciliegia,4,4,ingredient,unmatched,,,1/8 (1) | 1/2 (1) | 2/5 (1) | 2/10 (1),Goldie | Po-pomme | Tops Smile | Vanderbilt
Liquore Di Menta Verde,liquore di menta verde,4,4,ingredient,unmatched,,,1/3 (2) | 3 Cl (1) | 60 G (1),Caruso (4) | Caruso (6) | Grasshopper (4) | Grasshopper (5)
Liquore Maraschino,liquore maraschino,4,4,ingredient,unmatched,,,2 Cucchiaini (1) | 1/7 (1) | 1 Bicchierino (1),Barefoot And Pregnant | Bengal Tiger | Dolce Moka | Spuma Di Mele (3)
Lonza Di Maiale Tritata,lonza di maiale tritata,4,4,ingredient,unmatched,,,500 G (2) | 200 G (1) | 150 G (1),Bistecche Di Maiale Saporite | Focaccia Di Maiale | Polpettone Alle Uova | Terrina D'anatra
Macinato Di Manzo,macinato di manzo,4,4,ingredient,unmatched,,,100 G (1) | 800 G (1) | 50 G (1) | 200 G (1),"Arancini Alla Palermitana | Bocconcini Di Macinato Al Sesamo Con Crema Di Finocchi | Gnocchi Di Pane, Peperoni, Mozzarella, Manzo E Salsa Di Pomodoro | Polpettone Farcito Di Spinaci"
Madre Di Aceto,madre di aceto,4,4,ingredient,unmatched,,,20 Cl (4),Aceto Di Cetrioli | Aceto Di Champagne | Aceto Di Cherry | Aceto Di Cognac
Mammuth,mammuth,4,4,ingredient,unmatched,,,1/4 (3) | 1/8 (1),Caffè Alla Diavola | Caffè Alla Diavola (2) | Carmencita | Coffe E Special
Mandarini (scorza),mandarini scorza,4,4,ingredient,unmatched,,,4 (2) | 5 (1) | 2 (1),Bavarese Di Mandarino E Panpepato | Elisir Del Vescovo | Mandarinetto | Quattro Stagioni
Mandarino (succo),mandarino succo,4,4,ingredient,unmatched,,,1 (4),Imperial Crusta | Nodini Di Vitello Al Mandarino | Rimembri Cup | Salsa Mikado
Mandorle Dolci Sbucciate Dopo Averle Immerse In Acqua Bollente,mandorle dolci sbucciate dopo averle immerse in acqua bollente,4,4,ingredient,unmatched,,,1000 G (4),Pasta De Mendule | Pasta De Mendule (2) | Pasta Di Mandorle (4) | Pasta Di Mandorle (5)
Mandorle Sgusciate E Pelate,mandorle sgusciate e pelate,4,4,ingredient,unmatched,,,150 G (2) | 80 G (1),Anello Allo Zenzero | Bavaresi Alle Pere Con Salsa Al Croccante | Carciofi Al Limone | Zuppa Dolce
Mandorle Sgusciate E Spellate,mandorle sgusciate e spellate,4,4,ingredient,unmatched,,,200 G (2) | 400 G (1) | 40 G (1),Mandorle Pralinate (2) | Pignolate | Ricciarelli | Tartufi Alle Nocciole
Mandorle Tritate Grossolanamente,mandorle tritate grossolanamente,4,4,ingredient,unmatched,,,125 G (1) | 100 G (1) | 50 G (1),Biscottini Alle Mandorle (2) | Cicerchia | Insalata Di Pere (2) | Mousse Alle Banane
Manzo Lessato,manzo lessato,4,4,ingredient,unmatched,,,500 G (2) | 350 G (1) | 400 G (1),Lesso Di Manzo In Carpione | Lesso In Tortino | Manzo Con Cipolle | Manzo In Insalata
Manzo Magro,manzo magro,4,4,ingredient,unmatched,,,140 G (2) | 130 G (1) | 150 G (1),Bistecca Alla Selvaggia | Brasato Di Manzo Con Patate | Carne Al Vapore | Carne Alla Pizzaiola (2)
Margarina Vegetale,margarina vegetale,4,4,ingredient,unmatched,,,100 G (2) | 75 G (1) | 150 G (1),Bomboloni Di Carnevale | Bomboloni Di Carnevale (2) | Tartufini (2) | Torta Sacher (6)
Marmellata D'amarene,marmellata d amarene,4,4,ingredient,unmatched,,,250 G (2) | 1 Cucchiaio (1) | 150 G (1),Biscotti All'amarena (2) | Biscotti All'amarena (3) | Biscotti Di Crema E Amarena | Zeppole Di San Giuseppe (2)
Marroni Canditi,marroni canditi,4,4,ingredient,unmatched,,,300 G (1) | 4 (1) | 5 (1) | 7 (1),Crepes Ai Canditi | Dessert Di Mele | Panna Ricca | Torta Di Castagne (4)
Mela Golden,mela golden,4,4,ingredient,unmatched,,,1 (2) | 1/2 (1) | 1 Spicchio (1),Charlotte Alle Mele Con Salsa Al Caramello | Frittelle Di Mele E Cannella | Insalata Gialla Al Mais | Spaghetti Super
Mela Rossa,mela rossa,4,4,ingredient,unmatched,,,1 (3) | 1 Fettina (1),Bocconcini Di Formaggio | Insalata Di Granchio | Matisse | Torta Della Salute
Melanzana Lunga,melanzana lunga,4,4,ingredient,unmatched,,,1 (4),Fusilli Peperoni E Melanzane | Involtini Di Melanzana Con Ziti E Provolone | Melanzane Alla Menta (6) | Polpettine Con Verdure E Pappardelle
Mele Delizia,mele delizia,4,4,ingredient,unmatched,,,2 (2) | 4 (2),Crema Di Riso All'anice | Mele Al Miele | Spiedini Di Frutta (4) | Torta Di Mele (5)
Mele Renette Grandi,mele renette grandi,4,4,ingredient,unmatched,,,2 (3) | 4 (1),Coppette Di Mele | Coppette Di Mele (2) | Mele Al Calvados | Torta Di Mele E Ricotta
Melone Di 1000 G,melone di 1000 g,4,4,ingredient,unmatched,,,1 (4),Frullato Di Melone E Menta | Melone Al Marsala | Melone Al Porto (2) | Melone Allo Sherry
Menta Essiccata,menta essiccata,4,4,ingredient,unmatched,,,1/2 Cucchiaino (1),Agnello Alle Spezie | Silvia (2) | Tahnabour | Zuppa Allo Yogurth
Mezze Albicocche Sciroppate,mezze albicocche sciroppate,4,4,ingredient,unmatched,,,4 (2) | 16 (1) | 8 (1),Apricot Cup | Coppe Prelibate All'albicocca | Crostoni Di Albicocche | Tintoretto
Miele Chiaro,miele chiaro,4,4,ingredient,unmatched,,,4 Cucchiai (1) | 2 Cucchiai (1) | 40 G (1) | 200 G (1),Cuori Di Ricotta Con Salsa Ai Frutti Di Bosco | Honey Punch | Macedonia Millegusti | Pop-corn Con Miele All'arancia
Miele Di Castagno,miele di castagno,4,4,ingredient,unmatched,,,5 Cucchiai (1) | 250 G (1) | 50 G (1) | 1 Filo (1),Caprino Del Barbagianni | Delizia Al Miele | Semifreddo Di Miele Con Insalata Di Uva E Noci | Stuzzichini In Agrodolce
Mollica Di Pane Casereccio,mollica di pane casereccio,4,4,ingredient,unmatched,,,200 G (1),Baccalà In Teglia | Carciofi In Umido Con Piselli | Carciofi Ripieni (4) | Carciofi Stufati Con Patate
Mollica Di Pane Casereccio Raffermo,mollica di pane casereccio raffermo,4,4,ingredient,unmatched,,,50 G (1) | 200 G (1),Champignon Farciti | Melanzane Alla Griglia (2) | Seppie Ripiene (4) | Tacchino Arrosto Con Ripieno Alla Frutta
Mollica Fresca Di Pane,mollica fresca di pane,4,4,ingredient,unmatched,,,50 G (4),Antipasto Di Caviale (2) | Antipasto Di Caviale (3) | Icre Nigre | Icre Nigre (2)
Moscardini Puliti,moscardini puliti,4,4,ingredient,unmatched,,,500 G (2) | 300 G (1) | 400 G (1),Insalata Ai Moscardini | Moscardini Ai Funghi | Moscardini Ai Funghi (2) | Passatino Di Ceci E Moscardini
Nepitella,nepitella,4,4,ingredient,unmatched,,,,Acquacotta Toscana Con I Funghi | Funghi In Fricassea Alla Toscana | Funghi In Umido Alla Toscana | Funghi In Umido Alla Toscana (2)
Nocciole Macinate,nocciole macinate,4,4,ingredient,unmatched,,,30 G (1) | 200 G (1) | 60 G (1) | 150 G (1),Baci Delle Vedove | Stelline Alle Nocciole (2) | Strudel D'uva | Torta Della Foresta Nera (3)
Nocciole Tostate E Pelate,nocciole tostate e pelate,4,4,ingredient,unmatched,,,100 G (1) | 50 G (1) | 200 G (1) | 150 G (1),"Biscottini Alle Nocciole | Crostata Di Ricotta Alla Frutta Secca | Gallette Di Nocciole E Cocco | Torta Di Nocciole, Cioccolato E Marroni"
Oca Di 3000 G,oca di 3000 g,4,4,ingredient,unmatched,,,1 (4),Arrosto D'oca Con Peperoni In Agrodolce | Oca Brasata | Oca Ripiena Di Patate | Stracotto D'oca
Olio D'oliva Extra-vergine Del Garda,olio d oliva extra vergine del garda,4,4,ingredient,unmatched,,,,Carpa Alla Lombarda | Coregone Al Cartoccio | Coregoni Alla Moda Del Garda | Risotto Al Pesce Di Lago
